Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,21:00,06h 30m,656.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50013,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,22:30,07h 00m,439.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Jagan Travels,Non A/C Seater / Sleeper (2+1),23:15,06:17,07h 02m,720.0,18 Seats available,4.4,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),23:20,06:25,07h 05m,1490.0,25 Seats available,4.3,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,656.0,21 Seats available,4.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,21:25,06h 55m,439.0,11 Seats available,4.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,21:00,06h 00m,656.0,41 Seats available,4.2,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 5390,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:45,03h 45m,256.0,27 Seats available,4.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 47224,Express(Non AC Seater),14:45,18:05,03h 20m,220.0,41 Seats available,4.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9047,Express(Non AC Seater),15:30,18:55,03h 25m,186.0,45 Seats available,3.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 24268,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,17:45,04h 15m,250.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2666,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:25,03h 40m,281.0,31 Seats available,2.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2766,,14:00,18:00,04h 00m,250.0,33 Seats available,5.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,05:45,06h 00m,729.0,26 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06:00,06h 35m,709.0,28 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
FRESHBUS,Electric A/C Seater (2+2),23:10,05:20,06h 10m,650.0,26 Seats available,4.6,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
Chandu Travels,A/C Sleeper (2+1),22:00,05:45,07h 45m,589.0,23 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08h 10m,475.0,28 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
KMBT Travels,NON A/C Sleeper (2+1),22:00,05:00,07h 00m,637.0,18 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 2817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,16:30,03h 00m,281.0,24 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2667,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:00,03h 00m,281.0,22 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2819,INDRA(A.C. Seater),14:30,17:30,03h 00m,340.0,6 Seats available,3.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
NueGo,Electric A/C Seater (2+2),12:25,17:25,05h 00m,332.0,4 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
FRESHBUS,Electric A/C Seater (2+2),12:55,18:15,05h 20m,399.0,30 Seats available,4.6,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
NueGo,Electric A/C Seater (2+2),13:00,18:45,05h 45m,332.0,14 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
AdHYBUS,Bharat Benz A/C Sleeper (2+1),22:30,04:00,05h 30m,550.0,23 Seats available,4.8,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 6015,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,20:30,07h 00m,439.0,25 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,21:00,06h 30m,656.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50013,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,22:30,07h 00m,439.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
TGSRTC - 7770,Super Luxury (Non AC Seater 2+2 Push Back),17:00,01:45,08h 45m,542.0,11 Seats available,4.0,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
TGSRTC - 7774,Lahari Non A/C Sleeper Cum Seater,18:00,03:00,09h 00m,570.0,16 Seats available,4.8,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
TGSRTC - 2430,,19:20,02:30,07h 10m,465.0,,3.7,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,656.0,19 Seats available,4.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,21:25,06h 55m,439.0,11 Seats available,4.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,21:00,06h 00m,656.0,41 Seats available,4.2,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 5390,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:45,03h 45m,256.0,27 Seats available,4.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 47224,Express(Non AC Seater),14:45,18:05,03h 20m,220.0,41 Seats available,4.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9047,Express(Non AC Seater),15:30,18:55,03h 25m,186.0,45 Seats available,3.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 24268,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,17:45,04h 15m,250.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2666,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:25,03h 40m,281.0,31 Seats available,2.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2766,,14:00,18:00,04h 00m,250.0,33 Seats available,5.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,05:45,06h 00m,729.0,26 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06:15,06h 50m,689.0,28 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
FRESHBUS,Electric A/C Seater (2+2),23:10,05:20,06h 10m,650.0,26 Seats available,4.6,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
Chandu Travels,A/C Sleeper (2+1),22:00,05:45,07h 45m,589.0,23 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08h 10m,475.0,28 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
KMBT Travels,NON A/C Sleeper (2+1),22:00,05:00,07h 00m,637.0,18 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 2817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,16:30,03h 00m,281.0,24 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2667,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:00,03h 00m,281.0,22 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2819,INDRA(A.C. Seater),14:30,17:30,03h 00m,340.0,6 Seats available,3.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
NueGo,Electric A/C Seater (2+2),12:25,17:25,05h 00m,332.0,4 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
FRESHBUS,Electric A/C Seater (2+2),12:55,18:15,05h 20m,399.0,30 Seats available,4.6,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
NueGo,Electric A/C Seater (2+2),13:00,18:45,05h 45m,332.0,14 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
AdHYBUS,Bharat Benz A/C Sleeper (2+1),20:30,03:15,06h 45m,550.0,27 Seats available,4.5,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 6015,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,20:30,07h 00m,439.0,25 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,21:00,06h 30m,656.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50013,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,22:30,07h 00m,439.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
TGSRTC - 7770,Super Luxury (Non AC Seater 2+2 Push Back),17:00,01:45,08h 45m,542.0,11 Seats available,4.0,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
TGSRTC - 7774,Lahari Non A/C Sleeper Cum Seater,18:00,03:00,09h 00m,570.0,16 Seats available,4.8,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
TGSRTC - 2430,,19:20,02:30,07h 10m,465.0,,3.7,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,656.0,19 Seats available,4.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,21:25,06h 55m,439.0,11 Seats available,4.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,21:00,06h 00m,656.0,41 Seats available,4.2,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 5390,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:45,03h 45m,256.0,27 Seats available,4.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 47224,Express(Non AC Seater),14:45,18:05,03h 20m,220.0,41 Seats available,4.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9047,Express(Non AC Seater),15:30,18:55,03h 25m,186.0,45 Seats available,3.6,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 24268,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,17:45,04h 15m,250.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2666,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:25,03h 40m,281.0,31 Seats available,2.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2766,,14:00,18:00,04h 00m,250.0,33 Seats available,5.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
Orange Tours And Travels,A/C Sleeper (2+1),17:30,21:50,04h 20m,600.0,12 Seats available,2.8,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
BSR Tours And Travels,NON A/C Seater (2+2),23:40,06:00,06h 20m,980.0,22 Seats available,4.2,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,1200.0,1 Seat available,4.2,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri Venkateswara Travels,A/C Semi Sleeper (2+2),23:45,05:20,05h 35m,880.0,23 Seats available,3.7,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,00:30,06h 00m,670.0,25 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30,23:30,04h 00m,700.0,28 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),21:00,03:15,06h 15m,810.0,51 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TGSRTC - 7395,Super Luxury (Non AC Seater 2+2 Push Back),17:20,20:20,03h 00m,283.0,1 Seat available,4.5,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,17:30,20:25,02h 55m,343.0,8 Seats available,4.0,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7019,Super Luxury (Non AC Seater 2+2 Push Back),17:50,20:50,03h 00m,283.0,19 Seats available,2.7,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7062,Super Luxury (Non AC Seater 2+2 Push Back),12:40,15:40,03h 00m,283.0,31 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 9503,RAJDHANI (A.C. Semi Sleeper),13:00,17:00,04h 00m,343.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7178,RAJDHANI (A.C. Semi Sleeper),13:00,16:00,03h 00m,343.0,30 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 8061,Super Luxury (Non AC Seater 2+2 Push Back),12:30,17:55,05h 25m,429.0,31 Seats available,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8191,LAHARI A/C SLEEPER CUM SEATER,12:30,18:40,06h 10m,520.0,40 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8059,Super Luxury (Non AC Seater 2+2 Push Back),12:45,19:10,06h 25m,429.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 7994,Super Luxury (Non AC Seater 2+2 Push Back),12:40,17:10,04h 30m,376.0,33 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7896,Super Luxury (Non AC Seater 2+2 Push Back),12:50,18:30,05h 40m,376.0,32 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7933,Super Luxury (Non AC Seater 2+2 Push Back),13:10,18:50,05h 40m,376.0,31 Seats available,1.6,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7944,LAHARI A/C SLEEPER CUM SEATER,13:10,19:40,06h 30m,611.0,38 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7933,Super Luxury (Non AC Seater 2+2 Push Back),13:10,20:40,07h 30m,504.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7934,Super Luxury (Non AC Seater 2+2 Push Back),13:50,21:20,07h 30m,504.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Chandu Travels,A/C Sleeper (2+1),22:00,05:45,07h 45m,589.0,19 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
KMBT Travels,NON A/C Sleeper (2+1),22:00,05:00,07h 00m,637.0,18 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08h 10m,475.0,28 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
TGSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,15:00,20:00,05h 00m,389.0,2 Seats available,4.4,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8969,Super Luxury (Non AC Seater 2+2 Push Back),15:15,19:30,04h 15m,320.0,3 Seats available,3.9,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 8698,,15:30,19:30,04h 00m,389.0,5 Seats available,3.2,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TGSRTC - 64017,RAJDHANI (A.C. Semi Sleeper),12:30,16:30,04h 00m,389.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TGSRTC - 64526,Super Luxury (Non AC Seater 2+2 Push Back),12:30,17:55,05h 25m,320.0,28 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
